Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-11,1.3414084911346436,46.0
Sum of contribution of events ≤ t,-11,0.4196135997772217,46.0
Sum of contribution of events > t,-12,1.4029662609100342,46.0
Sum of contribution of events ≤ t,-12,0.35805583000183105,46.0
Sum of contribution of events > t,-13,1.4610164165496826,46.0
Sum of contribution of events ≤ t,-13,0.3000056743621826,46.0
Sum of contribution of events > t,-14,1.5036399364471436,46.0
Sum of contribution of events ≤ t,-14,0.2573821544647217,46.0
Sum of contribution of events > t,-15,1.5514018535614014,46.0
Sum of contribution of events ≤ t,-15,0.20962023735046387,46.0
Sum of contribution of events > t,-16,1.6160061359405518,46.0
Sum of contribution of events ≤ t,-16,0.14501595497131348,46.0
Sum of contribution of events > t,-17,1.6752805709838867,46.0
Sum of contribution of events ≤ t,-17,0.08574151992797852,46.0
Sum of contribution of events > t,-18,1.7235825061798096,46.0
Sum of contribution of events ≤ t,-18,0.037439584732055664,46.0
Sum of contribution of events > t,-19,1.7610211372375488,46.0
Sum of contribution of events ≤ t,-19,9.5367431640625e-07,46.0
Sum of contribution of events > t,0,4.76837158203125e-07,47.0
Sum of contribution of events ≤ t,0,1.7520503997802734,47.0
Sum of contribution of events > t,-1,0.1981792449951172,47.0
Sum of contribution of events ≤ t,-1,1.5538716316223145,47.0
Sum of contribution of events > t,-2,0.66121506690979,47.0
Sum of contribution of events ≤ t,-2,1.0908358097076416,47.0
Sum of contribution of events > t,-3,0.8936812877655029,47.0
Sum of contribution of events ≤ t,-3,0.8583695888519287,47.0
Sum of contribution of events > t,-4,0.9773695468902588,47.0
Sum of contribution of events ≤ t,-4,0.7746813297271729,47.0
Sum of contribution of events > t,-5,1.008436918258667,47.0
Sum of contribution of events ≤ t,-5,0.7436139583587646,47.0
Sum of contribution of events > t,-6,1.0509655475616455,47.0
Sum of contribution of events ≤ t,-6,0.7010853290557861,47.0
Sum of contribution of events > t,-7,1.1160261631011963,47.0
Sum of contribution of events ≤ t,-7,0.6360247135162354,47.0
Sum of contribution of events > t,-8,1.1683485507965088,47.0
Sum of contribution of events ≤ t,-8,0.5837023258209229,47.0
Sum of contribution of events > t,-9,1.210998773574829,47.0
Sum of contribution of events ≤ t,-9,0.5410521030426025,47.0
Sum of contribution of events > t,-10,1.2644331455230713,47.0
Sum of contribution of events ≤ t,-10,0.48761773109436035,47.0
Sum of contribution of events > t,-11,1.3142368793487549,47.0
Sum of contribution of events ≤ t,-11,0.43781399726867676,47.0
Sum of contribution of events > t,-12,1.368304967880249,47.0
Sum of contribution of events ≤ t,-12,0.3837459087371826,47.0
Sum of contribution of events > t,-13,1.4281771183013916,47.0
Sum of contribution of events ≤ t,-13,0.32387375831604004,47.0
Sum of contribution of events > t,-14,1.484633445739746,47.0
Sum of contribution of events ≤ t,-14,0.26741743087768555,47.0
Sum of contribution of events > t,-15,1.525782585144043,47.0
Sum of contribution of events ≤ t,-15,0.22626829147338867,47.0
Sum of contribution of events > t,-16,1.5756356716156006,47.0
Sum of contribution of events ≤ t,-16,0.17641520500183105,47.0
Sum of contribution of events > t,-17,1.645315408706665,47.0
Sum of contribution of events ≤ t,-17,0.1067354679107666,47.0
Sum of contribution of events > t,-18,1.7155406475067139,47.0
Sum of contribution of events ≤ t,-18,0.03651022911071777,47.0
Sum of contribution of events > t,-19,1.7520503997802734,47.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,47.0
Sum of contribution of events > t,0,0.0,48.0
Sum of contribution of events ≤ t,0,1.778313159942627,48.0
Sum of contribution of events > t,-1,0.25385499000549316,48.0
Sum of contribution of events ≤ t,-1,1.5244581699371338,48.0
Sum of contribution of events > t,-2,0.6928613185882568,48.0
Sum of contribution of events ≤ t,-2,1.0854518413543701,48.0
Sum of contribution of events > t,-3,0.9264853000640869,48.0
Sum of contribution of events ≤ t,-3,0.85182785987854,48.0
Sum of contribution of events > t,-4,1.0221741199493408,48.0
Sum of contribution of events ≤ t,-4,0.7561390399932861,48.0
Sum of contribution of events > t,-5,1.0403220653533936,48.0
Sum of contribution of events ≤ t,-5,0.7379910945892334,48.0
Sum of contribution of events > t,-6,1.0789210796356201,48.0
Sum of contribution of events ≤ t,-6,0.6993920803070068,48.0
Sum of contribution of events > t,-7,1.1356699466705322,48.0
Sum of contribution of events ≤ t,-7,0.6426432132720947,48.0
Sum of contribution of events > t,-8,1.1932427883148193,48.0
Sum of contribution of events ≤ t,-8,0.5850703716278076,48.0
Sum of contribution of events > t,-9,1.2385056018829346,48.0
Sum of contribution of events ≤ t,-9,0.5398075580596924,48.0
Sum of contribution of events > t,-10,1.281008005142212,48.0
Sum of contribution of events ≤ t,-10,0.49730515480041504,48.0
Sum of contribution of events > t,-11,1.3357055187225342,48.0
Sum of contribution of events ≤ t,-11,0.4426076412200928,48.0
Sum of contribution of events > t,-12,1.3845369815826416,48.0
Sum of contribution of events ≤ t,-12,0.39377617835998535,48.0
Sum of contribution of events > t,-13,1.4366462230682373,48.0
Sum of contribution of events ≤ t,-13,0.34166693687438965,48.0
Sum of contribution of events > t,-14,1.4942197799682617,48.0
Sum of contribution of events ≤ t,-14,0.28409337997436523,48.0
Sum of contribution of events > t,-15,1.5485398769378662,48.0
Sum of contribution of events ≤ t,-15,0.22977328300476074,48.0
Sum of contribution of events > t,-16,1.5897431373596191,48.0
Sum of contribution of events ≤ t,-16,0.1885700225830078,48.0
Sum of contribution of events > t,-17,1.6470062732696533,48.0
Sum of contribution of events ≤ t,-17,0.13130688667297363,48.0
Sum of contribution of events > t,-18,1.732816219329834,48.0
Sum of contribution of events ≤ t,-18,0.04549694061279297,48.0
Sum of contribution of events > t,-19,1.778313159942627,48.0
Sum of contribution of events ≤ t,-19,0.0,48.0
Sum of contribution of events > t,0,-4.76837158203125e-07,49.0
Sum of contribution of events ≤ t,0,1.7907218933105469,49.0
Sum of contribution of events > t,-1,0.2634601593017578,49.0
Sum of contribution of events ≤ t,-1,1.5272612571716309,49.0
Sum of contribution of events > t,-2,0.7035706043243408,49.0
Sum of contribution of events ≤ t,-2,1.0871508121490479,49.0
Sum of contribution of events > t,-3,0.9509532451629639,49.0
Sum of contribution of events ≤ t,-3,0.8397681713104248,49.0
Sum of contribution of events > t,-4,1.0395996570587158,49.0
Sum of contribution of events ≤ t,-4,0.7511217594146729,49.0
Sum of contribution of events > t,-5,1.0549070835113525,49.0
Sum of contribution of events ≤ t,-5,0.7358143329620361,49.0
Sum of contribution of events > t,-6,1.0865676403045654,49.0
Sum of contribution of events ≤ t,-6,0.7041537761688232,49.0
Sum of contribution of events > t,-7,1.1442339420318604,49.0
Sum of contribution of events ≤ t,-7,0.6464874744415283,49.0
Sum of contribution of events > t,-8,1.1956064701080322,49.0
Sum of contribution of events ≤ t,-8,0.5951149463653564,49.0
Sum of contribution of events > t,-9,1.247633695602417,49.0
Sum of contribution of events ≤ t,-9,0.5430877208709717,49.0
Sum of contribution of events > t,-10,1.2952988147735596,49.0
Sum of contribution of events ≤ t,-10,0.4954226016998291,49.0
Sum of contribution of events > t,-11,1.3398849964141846,49.0
Sum of contribution of events ≤ t,-11,0.4508364200592041,49.0
Sum of contribution of events > t,-12,1.39469313621521,49.0
Sum of contribution of events ≤ t,-12,0.3960282802581787,49.0
Sum of contribution of events > t,-13,1.442408800125122,49.0
Sum of contribution of events ≤ t,-13,0.3483126163482666,49.0
Sum of contribution of events > t,-14,1.4930965900421143,49.0
Sum of contribution of events ≤ t,-14,0.2976248264312744,49.0
Sum of contribution of events > t,-15,1.5487420558929443,49.0
Sum of contribution of events ≤ t,-15,0.24197936058044434,49.0
Sum of contribution of events > t,-16,1.6035740375518799,49.0
Sum of contribution of events ≤ t,-16,0.1871473789215088,49.0
Sum of contribution of events > t,-17,1.654789686203003,49.0
Sum of contribution of events ≤ t,-17,0.13593173027038574,49.0
Sum of contribution of events > t,-18,1.7335798740386963,49.0
Sum of contribution of events ≤ t,-18,0.05714154243469238,49.0
Sum of contribution of events > t,-19,1.7907218933105469,49.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,49.0
Sum of contribution of events > t,0,9.5367431640625e-07,50.0
Sum of contribution of events ≤ t,0,1.784437656402588,50.0
Sum of contribution of events > t,-1,0.258969783782959,50.0
Sum of contribution of events ≤ t,-1,1.5254688262939453,50.0
Sum of contribution of events > t,-2,0.6850450038909912,50.0
Sum of contribution of events ≤ t,-2,1.099393606185913,50.0
Sum of contribution of events > t,-3,0.9362137317657471,50.0
Sum of contribution of events ≤ t,-3,0.8482248783111572,50.0
Sum of contribution of events > t,-4,1.0288960933685303,50.0
Sum of contribution of events ≤ t,-4,0.755542516708374,50.0
Sum of contribution of events > t,-5,1.0450737476348877,50.0
Sum of contribution of events ≤ t,-5,0.7393648624420166,50.0
Sum of contribution of events > t,-6,1.0728075504302979,50.0
Sum of contribution of events ≤ t,-6,0.7116310596466064,50.0
Sum of contribution of events > t,-7,1.1262328624725342,50.0
Sum of contribution of events ≤ t,-7,0.6582057476043701,50.0
Sum of contribution of events > t,-8,1.1809747219085693,50.0
Sum of contribution of events ≤ t,-8,0.603463888168335,50.0
Sum of contribution of events > t,-9,1.2287051677703857,50.0
Sum of contribution of events ≤ t,-9,0.5557334423065186,50.0
Sum of contribution of events > t,-10,1.2860372066497803,50.0
Sum of contribution of events ≤ t,-10,0.498401403427124,50.0
Sum of contribution of events > t,-11,1.3371994495391846,50.0
Sum of contribution of events ≤ t,-11,0.4472391605377197,50.0
Sum of contribution of events > t,-12,1.381836175918579,50.0
Sum of contribution of events ≤ t,-12,0.4026024341583252,50.0
Sum of contribution of events > t,-13,1.4363086223602295,50.0
Sum of contribution of events ≤ t,-13,0.3481299877166748,50.0
Sum of contribution of events > t,-14,1.4822556972503662,50.0
Sum of contribution of events ≤ t,-14,0.3021829128265381,50.0
Sum of contribution of events > t,-15,1.5310032367706299,50.0
Sum of contribution of events ≤ t,-15,0.2534353733062744,50.0
Sum of contribution of events > t,-16,1.5901784896850586,50.0
Sum of contribution of events ≤ t,-16,0.1942601203918457,50.0
Sum of contribution of events > t,-17,1.6588470935821533,50.0
Sum of contribution of events ≤ t,-17,0.12559151649475098,50.0
Sum of contribution of events > t,-18,1.730457067489624,50.0
Sum of contribution of events ≤ t,-18,0.05398154258728027,50.0
Sum of contribution of events > t,-19,1.784437656402588,50.0
Sum of contribution of events ≤ t,-19,9.5367431640625e-07,50.0
Sum of contribution of events > t,0,-4.76837158203125e-07,51.0
Sum of contribution of events ≤ t,0,1.7886180877685547,51.0
Sum of contribution of events > t,-1,0.26225733757019043,51.0
Sum of contribution of events ≤ t,-1,1.526360273361206,51.0
Sum of contribution of events > t,-2,0.6739866733551025,51.0
Sum of contribution of events ≤ t,-2,1.114630937576294,51.0
Sum of contribution of events > t,-3,0.9289233684539795,51.0
Sum of contribution of events ≤ t,-3,0.859694242477417,51.0
Sum of contribution of events > t,-4,1.030339002609253,51.0
Sum of contribution of events ≤ t,-4,0.7582786083221436,51.0
Sum of contribution of events > t,-5,1.0369579792022705,51.0
Sum of contribution of events ≤ t,-5,0.751659631729126,51.0
Sum of contribution of events > t,-6,1.0660550594329834,51.0
Sum of contribution of events ≤ t,-6,0.7225625514984131,51.0
Sum of contribution of events > t,-7,1.1212961673736572,51.0
Sum of contribution of events ≤ t,-7,0.6673214435577393,51.0
Sum of contribution of events > t,-8,1.1696937084197998,51.0
Sum of contribution of events ≤ t,-8,0.6189239025115967,51.0
Sum of contribution of events > t,-9,1.2198855876922607,51.0
Sum of contribution of events ≤ t,-9,0.5687320232391357,51.0
Sum of contribution of events > t,-10,1.272052526473999,51.0
Sum of contribution of events ≤ t,-10,0.5165650844573975,51.0
Sum of contribution of events > t,-11,1.3337390422821045,51.0
Sum of contribution of events ≤ t,-11,0.454878568649292,51.0
Sum of contribution of events > t,-12,1.3853414058685303,51.0
Sum of contribution of events ≤ t,-12,0.4032762050628662,51.0
Sum of contribution of events > t,-13,1.4295761585235596,51.0
Sum of contribution of events ≤ t,-13,0.3590414524078369,51.0
Sum of contribution of events > t,-14,1.482280969619751,51.0
Sum of contribution of events ≤ t,-14,0.3063366413116455,51.0
Sum of contribution of events > t,-15,1.5248010158538818,51.0
Sum of contribution of events ≤ t,-15,0.26381659507751465,51.0
Sum of contribution of events > t,-16,1.5757677555084229,51.0
Sum of contribution of events ≤ t,-16,0.21284985542297363,51.0
Sum of contribution of events > t,-17,1.6518242359161377,51.0
Sum of contribution of events ≤ t,-17,0.1367933750152588,51.0
Sum of contribution of events > t,-18,1.7423484325408936,51.0
Sum of contribution of events ≤ t,-18,0.04626917839050293,51.0
Sum of contribution of events > t,-19,1.7886180877685547,51.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,51.0
Sum of contribution of events > t,0,4.76837158203125e-07,52.0
Sum of contribution of events ≤ t,0,1.7851142883300781,52.0
Sum of contribution of events > t,-1,0.24002695083618164,52.0
Sum of contribution of events ≤ t,-1,1.5450878143310547,52.0
Sum of contribution of events > t,-2,0.6553189754486084,52.0
Sum of contribution of events ≤ t,-2,1.129795789718628,52.0
Sum of contribution of events > t,-3,0.9010207653045654,52.0
Sum of contribution of events ≤ t,-3,0.8840939998626709,52.0
Sum of contribution of events > t,-4,1.0123217105865479,52.0
Sum of contribution of events ≤ t,-4,0.7727930545806885,52.0
Sum of contribution of events > t,-5,1.0287644863128662,52.0
Sum of contribution of events ≤ t,-5,0.7563502788543701,52.0
Sum of contribution of events > t,-6,1.0509583950042725,52.0
Sum of contribution of events ≤ t,-6,0.7341563701629639,52.0
Sum of contribution of events > t,-7,1.1082870960235596,52.0
Sum of contribution of events ≤ t,-7,0.6768276691436768,52.0
Sum of contribution of events > t,-8,1.1601355075836182,52.0
